is_fraud,ERC20_num_unique_senders_to_acc,total_transactions,ERC20_num_unique_senders_contract_to_acc,total_value_sent_ratio,avg_value_sent,num_received_to_total_txns_ratio,min_value_sent,ERC20_num_unique_recipients_from_acc,num_unique_senders_to_acc,max_value_received,total_ether_received,num_unique_recipients_from_acc,first_and_last_txns_time_diff,total_value_received_ratio,has_sent_ERC20,max_value_sent,avg_time_between_received_txns,min_value_received,avg_time_between_sent_txns,total_ERC20_sent_contract_in_ether,ERC20_max_value_sent
0,2.0,136,2.0,1.0,0.0,0.9926470588235294,0.0,0.0,3,1.057454,57.21584368,0,226780.82,0.0,0,0.0,1679.86,0.0,0.0,0.0,0.0
0,5.0,1632,7.0,0.4465448221768334,0.00349,0.0042892156862745,0.0,0.0,3,1.0,4.57570025,7,213263.63,0.5534551778231666,0,0.7,698.55,0.1,128.23,0.0,0.0
0,7.0,18,8.0,0.969844923751005,0.003077,0.2777777777777778,0.0,0.0,3,0.939,1.2864765,1,92273.45,0.0301550762489949,0,0.01,8657.45,0.009559,3768.17,0.0,0.0
0,30.0,74,33.0,0.4068853305023195,1.259391,0.2432432432432432,0.0,13.0,13,5.11,48.381798,30,541976.25,0.5931146694976804,1,9.5,6435.77,0.054536,7609.51,0.0,96852.4769
0,0.0,8,0.0,0.5007599358078604,0.344899,0.5,0.139025,0.0,1,0.545964,1.38379565,1,55114.37,0.4992400641921395,0,0.544914,13776.01,0.140075,2.58,0.0,0.0
0,0.0,2,0.0,0.5074799210018693,0.015528,0.5,0.015528,0.0,1,0.016,0.016,1,4.98,0.4925200789981305,0,0.015528,0.0,0.016,0.0,0.0,0.0
0,0.0,4,0.0,0.500126528415815,1.659286,0.5,1.614141,0.0,2,1.705271,3.32025246,1,369.67,0.4998734715841851,0,1.704431,183.45,1.614981,1.38,0.0,0.0
0,0.0,148,0.0,0.500017964757427,5.844567,0.5,0.743898,0.0,2,29.99,432.5290338,2,841824.6,0.499982035242573,0,29.98958,11373.36,0.744318,2.65,0.0,0.0
0,0.0,2,0.0,0.5000123540884812,12.546144,0.5,12.546144,0.0,1,12.546764,12.54676377,1,2197.68,0.4999876459115188,0,12.546144,0.0,12.546764,0.0,0.0,0.0
1,6.0,56,13.0,0.5170573615229073,0.73805,0.2678571428571428,0.0,7.0,10,16.855948,32.39761455,28,78078.7,0.4829426384770928,1,13.455752,2929.85,0.09224,832.46,0.0,2070864.397
0,0.0,2,0.0,0.5000304315516433,6.457214,0.5,6.457214,0.0,1,6.457999999999998,6.457999999999998,1,2.67,0.4999695684483567,0,6.457214,0.0,6.457999999999998,0.0,0.0,0.0
0,0.0,4,0.0,0.5000024361504835,50.499508,0.5,0.05,0.0,2,55.61916,101.0,2,327.9,0.4999975638495165,0,100.949016,0.0,45.38084,163.95,0.0,0.0
1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,4,0.0,0.5004095537613846,0.350094,0.5,0.206226,0.0,2,0.494538,0.70133609,1,5490.08,0.4995904462386153,0,0.493962,2742.0,0.206798,3.04,0.0,0.0
0,0.0,4,0.0,0.5000025401119143,50.499487,0.5,6.067009,0.0,2,90.060028,101.0,2,325.48,0.4999974598880858,0,94.931965,0.24,10.939972,162.5,0.0,0.0
0,0.0,3,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,2,19.999449,19.99944882,0,88327.88,0.0,0,0.0,44163.94,0.0,0.0,0.0,0.0
0,0.0,2,0.0,0.5108359262156777,0.012324,0.5,0.012324,0.0,1,0.01287,0.012869985,1,11.65,0.4891640737843222,0,0.012324,0.0,0.01287,0.0,0.0,0.0
0,2.0,115,3.0,0.5016249330486496,0.8358110000000001,0.6434782608695652,0.495632,0.0,1,1.002492,34.4917315,1,784920.63,0.4983750669513504,0,1.001624,10577.02,0.084808,54.17,0.0,0.0
0,0.0,4,0.0,0.5000037426022713,33.666163,0.25,0.449762,0.0,1,101.0,101.0,3,100.23,0.4999962573977285,0,58.65319,0.0,101.0,33.41,0.0,0.0
0,6.0,1471,6.0,0.5005816380209596,0.98256,0.7912984364377974,0.5988720000000001,0.0,2,10.29,302.3484136,1,1223339.25,0.4994183619790403,0,10.398401,1038.38,0.195272,47.76,0.0,0.0
0,2.0,22,2.0,1.0,0.0,0.9545454545454546,0.0,0.0,6,6.938194,58.09397742,0,141735.2,0.0,0,0.0,6749.3,0.0,0.0,0.0,0.0
0,1.0,75,1.0,1.0,0.0,0.9866666666666668,0.0,0.0,3,1.148211,70.64084446,0,229010.05,0.0,0,0.0,3094.73,0.0,0.0,0.0,0.0
0,0.0,2,0.0,0.5009245316725166,0.167342,0.5,0.167342,0.0,1,0.167962,0.16796245,1,10.48,0.4990754683274834,0,0.167342,0.0,0.167962,0.0,0.0,0.0
1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,3,1.0,0.5187416427479218,0.004639,0.3333333333333333,0.0,1.0,1,0.01,0.01,2,149961.35,0.4812583572520782,1,0.009277,0.0,0.01,74980.67,0.0,2000.0
0,1.0,54,1.0,0.5003532670594878,1.053003,0.7962962962962963,0.0016,0.0,7,3.163122,11.59941326,10,249433.32,0.4996467329405121,0,5.5,5704.63,0.010465,375.83,0.0,0.0
1,4.0,11,4.0,0.5000215800025659,9.973989,0.9090909090909092,9.973989,0.0,10,4.99,9.97485007,1,73255.98,0.4999784199974341,1,9.973989,885.96,0.011609,0.0,0.0,0.0
0,0.0,97,0.0,0.5004773177962231,0.217164,0.5360824742268041,0.013,0.0,2,0.999448,9.791073111,45,770017.0,0.499522682203777,0,0.999028,13701.74,0.01,1278.37,0.0,0.0
0,0.0,16,0.0,0.5000165613434832,9.208998,0.5,0.196663,0.0,5,36.979672,73.67686781,1,453247.53,0.4999834386565168,0,36.978928,56640.69,0.197,15.25,0.0,0.0
0,2.0,7,2.0,1.0,0.0,0.8571428571428571,0.0,0.0,2,31.0,102.0,0,132987.25,0.0,0,0.0,22164.54,0.0,0.0,0.0,0.0
0,0.0,4,0.0,0.5000024361504835,50.499508,0.5,0.05,0.0,2,66.768898,101.0,2,325.23,0.4999975638495165,0,100.949016,0.84,34.231102,161.78,0.0,0.0
1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,6.0,3367,8.0,0.5000023287394428,204.100099,0.9673299673299672,0.0,0.0,11,1180.5791,22247.11805,31,755014.05,0.4999976712605571,0,800.0,225.64,0.0,184.48,0.0,0.0
1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,12,0.0,0.5000175106540563,6.295946,0.5,1.349538,0.0,2,8.99,37.77832424,6,6517.28,0.4999824893459436,0,8.98958,1080.22,1.349958,5.99,0.0,0.0
0,6.0,1,7.0,1.0,0.0,1.0,0.0,0.0,1,3.0,3.0,0,0.0,0.0,0,0.0,0.0,3.0,0.0,0.0,0.0
0,5.0,1444,5.0,0.5000802430016463,1.6769009999999998,0.6149584487534626,0.0,1.0,8,19.0,932.6562089,4,214063.48,0.4999197569983536,1,37.118123,202.15,0.035887,62.15,0.0,148496.0
0,0.0,2,0.0,0.5000819351312089,1.7640490000000002,0.5,1.7640490000000002,0.0,1,1.764627,1.7646269330000002,1,1.52,0.4999180648687911,0,1.7640490000000002,0.0,1.764627,0.0,0.0,0.0
0,0.0,10,0.0,0.5000024034908759,45.870559,0.5,23.894496,0.0,1,66.995,229.355,5,44241.2,0.499997596509124,0,66.99458,8834.55,23.895,13.69,0.0,0.0
0,4.0,98,4.0,1.0,0.0,0.9897959183673468,0.0,0.0,6,206.372758,5303.391356,0,128555.55,0.0,0,0.0,1325.31,0.0,0.0,0.0,0.0
0,3.0,12,3.0,0.5005592635849747,1.451518,0.4166666666666667,0.0,2.0,2,8.069225,10.18338359,6,107931.13,0.4994407364150252,1,8.0,5080.5,0.009808,11789.81,0.0,99.0
0,0.0,2,0.0,0.5004705917504519,0.267496,0.5,0.267496,0.0,1,0.268,0.268,1,66.22,0.4995294082495481,0,0.267496,0.0,0.268,0.0,0.0,0.0
0,1.0,133,1.0,1.0,0.0,0.9924812030075189,0.0,0.0,2,1.214929,82.45784327,0,226785.43,0.0,0,0.0,1718.07,0.0,0.0,0.0,0.0
0,0.0,6,0.0,0.5000002357572326,500.249528,0.3333333333333333,0.001078,0.0,2,1059.086518,2001.0,4,9.63,0.4999997642427674,0,1348.7467880000004,0.0,941.913482,2.41,0.0,0.0
0,0.0,74,0.0,0.5001637814946313,0.641804,0.527027027027027,0.498702,0.0,2,1.090548,22.47784783,2,100416.07,0.4998362185053687,0,2.267476,2299.96,0.269124,306.22,0.0,0.0
0,0.0,4,0.0,0.5070810377836782,0.105956,0.75,0.105956,0.0,1,0.105,0.109,1,221.28,0.4929189622163219,0,0.105956,56.07,0.002,0.0,0.0,0.0
0,3.0,23,2.0,0.4108589136358385,6.798845,0.391304347826087,0.0,1.0,7,13.3149,66.3799,8,261580.58,0.5891410863641615,1,20.0,16758.17,0.095,7911.22,0.0,69421.07
0,44.0,297,54.0,0.4983312252856042,0.6748529999999999,0.3232323232323232,0.0,16.0,13,10.0,134.7430648,58,988908.52,0.5016687747143956,1,10.0,4005.52,0.01,3006.86,0.0,12000.0
0,0.0,2,0.0,0.5001639235658317,0.719057,0.5,0.719057,0.0,1,0.719528,0.71952837,1,1.73,0.4998360764341684,0,0.719057,0.0,0.719528,0.0,0.0,0.0
0,1.0,119,1.0,1.0,0.0,0.9915966386554622,0.0,0.0,5,1.125244,47.60848499,0,283905.73,0.0,0,0.0,2405.98,0.0,0.0,0.0,0.0
0,2.0,26,2.0,0.5002014487859454,1.020344,0.5,1.009969,0.0,1,1.104201,13.27515829,1,249204.78,0.4997985512140546,0,1.10378,15180.23,1.010444,3989.37,0.0,0.0
0,0.0,4,0.0,0.5000038465642453,33.666149,0.25,2.5,0.0,1,101.0,101.0,3,46.78,0.4999961534357546,0,84.831333,0.0,101.0,15.59,0.0,0.0
1,0.0,12,0.0,1.0,0.0,0.9166666666666666,0.0,1.0,1,0.1,0.35,0,71879.33,0.0,1,0.0,6534.48,0.0,0.0,0.0,100.0
0,0.0,12,0.0,0.5170090330213564,0.011701,0.3333333333333333,0.0,0.0,3,0.032174,0.100199296,3,535133.73,0.4829909669786436,0,0.040816,133779.25,0.020508,2.09,0.0,0.0
1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,9,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,4,0.0,0.0,0,174130.92,0.0,0,0.0,21766.36,0.0,0.0,0.0,0.0
0,0.0,5,0.0,0.5000002287607244,666.9993900000002,0.4,7.0,0.0,2,1082.105117,2001.0,3,11.28,0.4999997712392756,0,1589.337045,0.0,918.894883,3.76,0.0,0.0
0,0.0,85,0.0,0.5009635279282943,0.108894,0.5058823529411764,0.098589,0.0,1,0.426663,4.59120935,2,95469.27,0.4990364720717058,0,0.426243,1898.84,0.099009,329.02,0.0,0.0
1,1.0,25,1.0,0.5000075816821455,28.390367,0.96,28.390367,0.0,23,10.0,28.39122767,1,21526.48,0.4999924183178545,1,28.390367,164.26,0.001106,0.0,0.0,0.0
1,1.0,9,1.0,0.5000490638544435,7.415628,0.7777777777777778,0.5,0.0,7,9.999916,14.83416704,1,44347.65,0.4999509361455565,1,14.331256,5977.47,0.19078,1252.68,0.0,0.0
0,3.0,288,4.0,1.0,0.0,0.9965277777777778,0.0,0.0,6,0.258612,28.01391147,0,591193.4,0.0,0,0.0,2059.91,0.0,0.0,0.0,0.0
0,7.0,33,4.0,0.5064769056009794,0.029238,0.3939393939393939,0.0,7.0,7,0.165222,0.6001044320000001,11,392454.07,0.4935230943990207,1,0.190606,17563.84,0.007511,8206.21,0.0,171.32620500000004
0,2.0,134,2.0,1.0,0.0,0.9925373134328358,0.0,0.0,5,4.997824,260.5688718,0,226782.15,0.0,0,0.0,1705.13,0.0,0.0,0.0,0.0
1,0.0,3,0.0,0.5000763432711776,3.356037,0.6666666666666666,3.356037,0.0,2,2.257062,3.35706241,1,940.23,0.4999236567288224,0,3.356037,457.17,1.1,0.0,0.0,0.0
0,0.0,6,0.0,0.5001536534295824,1.7762639999999998,0.8333333333333334,1.7762639999999998,0.0,3,0.910564,1.77735635,1,45715.45,0.4998463465704176,0,1.7762639999999998,7180.23,0.08469,0.0,0.0,0.0
0,42.0,2646,44.0,0.1315027172005226,0.92598,0.0037792894935752,0.0,7.0,5,200.0,369.5841148,19,1047105.15,0.8684972827994774,1,70.003,3076.03,0.0,385.56,0.0,7281.815637999999
0,0.0,4,0.0,0.5000024361504835,50.499508,0.5,1.795295,0.0,2,61.33124100000001,101.0,2,326.13,0.4999975638495165,0,99.203721,0.43,39.668759,162.63,0.0,0.0
0,6.0,2,6.0,0.504800404244568,4.9,0.5,4.9,0.0,1,4.995,4.995,1,42333.1,0.4951995957554321,0,4.9,0.0,4.995,0.0,0.0,0.0
0,0.0,3,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,2,30.0,30.0,0,88330.12,0.0,0,0.0,44165.06,0.0,0.0,0.0,0.0
0,2.0,205,3.0,0.5008425590176481,1.420669,0.5073170731707317,0.032968,0.0,31,61.758063,143.9719552,1,1006531.95,0.4991574409823521,0,62.7584,9613.52,0.04,66.59,0.0,0.0
0,2.0,27,2.0,0.5001272864777795,1.925012,0.3703703703703703,0.00188,0.0,9,18.518066,32.74187691,13,980732.58,0.4998727135222204,0,18.42536,93557.4,0.029097,2656.38,0.0,0.0
1,1.0,8,1.0,0.5000495142960402,4.346799,0.875,4.346799,0.0,6,1.21,4.34765983,1,58469.58,0.4999504857039599,1,4.346799,12.64,0.5,0.0,0.0,0.0
0,0.0,4,0.0,0.5000025401119143,50.499487,0.5,14.534496,0.0,2,53.002280000000006,101.0,2,324.73,0.4999974598880858,0,86.464478,0.42,47.99772,161.95,0.0,0.0
0,4.0,885,4.0,0.5003101500055157,1.079045,0.5073446327683616,0.902153,1.0,2,6.126712,471.0475228,1,765374.43,0.4996898499944843,1,6.126,1643.03,0.903731,63.42,0.0,100.0
0,0.0,2,0.0,0.5002924600099277,0.402927,0.5,0.402927,0.0,1,0.403399,0.40339863,1,4.17,0.4997075399900723,0,0.402927,0.0,0.403399,0.0,0.0,0.0
0,3.0,530,3.0,0.4997973398715979,7.52718,0.8830188679245283,0.077899,0.0,6,4.142844,466.3069727,2,440786.35,0.5002026601284021,0,24.294441,479.56,0.011475,3489.53,0.0,0.0
0,0.0,4,0.0,0.5000038465642453,33.666149,0.25,0.005,0.0,1,101.0,101.0,3,63.0,0.4999961534357546,0,56.575777,0.0,101.0,21.0,0.0,0.0
0,0.0,2,0.0,0.5007610387584718,0.137759,0.5,0.137759,0.0,1,0.138179,0.13817932,1,0.68,0.4992389612415281,0,0.137759,0.0,0.138179,0.0,0.0,0.0
0,0.0,45,0.0,0.5007376678367543,1.00169,0.5111111111111111,0.999082,0.0,1,1.012453,22.10230046,1,167349.82,0.4992623321632456,0,1.011888,6835.59,0.049054,460.51,0.0,0.0
0,0.0,4,0.0,0.5000286375432832,4.499264,0.5,3.99911,0.0,2,5.0,8.999559,1,2826.33,0.499971362456717,0,4.999418,1411.11,3.999559,2.06,0.0,0.0
0,0.0,5,0.0,0.5000001767866692,666.999528,0.4,0.501,0.0,2,1040.254194,2001.0,3,3.52,0.4999998232133307,0,1061.429976,0.07,960.745806,1.12,0.0,0.0
0,1.0,10000,1.0,0.0,0.0,0.9999,0.0,1.0,1,0.0,0.0,0,11419.72,0.0,1,0.0,1.14,0.0,0.0,0.0,100.0
0,2.0,11,2.0,1.0,0.0,0.9090909090909092,0.0,0.0,4,12.829449,50.72051414,0,105111.2,0.0,0,0.0,10511.12,0.0,0.0,0.0,0.0
0,0.0,4,0.0,0.5000037426022713,33.666163,0.25,0.6349739999999999,0.0,1,101.0,101.0,3,100.65,0.4999962573977285,0,65.291089,0.0,101.0,33.55,0.0,0.0
0,1.0,109,1.0,1.0,0.0,0.9908256880733946,0.0,0.0,3,2.176485,103.9171277,0,226780.17,0.0,0,0.0,2099.82,0.0,0.0,0.0,0.0
1,2.0,15,3.0,0.5000085716297543,25.11148,0.9333333333333332,25.11148,0.0,13,7.0,25.11234109,1,206575.92,0.4999914283702457,1,25.11148,58.82,0.014016,0.0,0.0,0.0
0,0.0,4,0.0,0.5000025401119143,50.499487,0.5,5.348511,0.0,2,51.041459,101.0,2,325.48,0.4999974598880858,0,95.650463,0.82,49.958541,161.92,0.0,0.0
0,0.0,2,0.0,0.5000271107199026,29.996747,0.5,29.996747,0.0,1,30.0,30.0,1,4.93,0.4999728892800975,0,29.996747,0.0,30.0,0.0,0.0,0.0
1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,3.0,10000,3.0,1.0,0.0,0.9999,0.0,0.0,6290,2000.0,62860.16907,0,38229.32,0.0,0,0.0,3.82,0.0,0.0,0.0,0.0
1,1.0,9,1.0,0.5000018211263592,60.539236,0.8888888888888888,60.539236,0.0,8,43.34,60.53967700000001,1,906.15,0.4999981788736408,1,60.539236,112.28,0.098677,0.0,0.0,0.0
1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,29,0.0,0.5000015901120478,69.161573,0.5172413793103449,0.24916,0.0,5,500.0,968.2681787,14,157968.72,0.4999984098879522,0,499.999528,10528.39,0.24958,3.07,0.0,0.0
0,0.0,11,0.0,0.500003884595527,37.638761,0.4545454545454545,0.003711,0.0,5,199.999581,225.8360773,2,259001.92,0.499996115404473,0,199.995165,30810.71,0.709496,17491.39,0.0,0.0
0,4.0,140,4.0,1.0,0.0,0.9928571428571428,0.0,0.0,3,0.829081,41.38255687,0,291447.72,0.0,0,0.0,2096.75,0.0,0.0,0.0,0.0
0,0.0,2,0.0,0.5010020040080161,0.20916,0.5,0.20916,0.0,1,0.21,0.21,1,1.68,0.498997995991984,0,0.20916,0.0,0.21,0.0,0.0,0.0
0,1.0,13,1.0,1.0,0.0,0.9230769230769232,0.0,0.0,6,137.0,277.0439029,0,164027.38,0.0,0,0.0,13668.95,0.0,0.0,0.0,0.0
0,0.0,4,0.0,0.5000024361504835,50.499508,0.5,3.484421,0.0,2,77.68876,101.0,2,320.67,0.4999975638495165,0,97.514595,0.84,23.31124,159.49,0.0,0.0
1,0.0,7,0.0,0.5000914784968278,2.3525810000000003,0.7142857142857143,0.999139,0.0,5,3.562142,4.706884983,2,17317.85,0.4999085215031723,0,3.706024,2867.81,0.045604,1489.41,0.0,0.0
0,2.0,106,2.0,1.0,0.0,0.9905660377358492,0.0,0.0,2,0.580734,20.26644372,0,226752.02,0.0,0,0.0,2159.54,0.0,0.0,0.0,0.0
0,5.0,36,5.0,0.2934368508441826,79.46297,0.2222222222222222,0.0,6.0,3,500.0,924.0309,12,715539.6,0.7065631491558175,1,500.0,782.06,0.0009,25331.54,0.0,61200.0
1,0.0,2,0.0,0.500173310051933,2.997921,0.5,2.997921,0.0,1,3.0,3.0,1,2330.72,0.499826689948067,0,2.997921,0.0,3.0,0.0,0.0,0.0
0,1.0,146,1.0,0.5026190722109776,0.140119,0.5,0.09297,0.0,3,2.360495,10.33641591,1,139052.67,0.4973809277890225,0,2.358737,1892.26,0.095555,12.57,0.0,0.0
0,2.0,54,2.0,1.0,0.0,0.9814814814814816,0.0,0.0,4,1.002204,26.75944516,0,291427.53,0.0,0,0.0,5498.63,0.0,0.0,0.0,0.0
0,0.0,4,0.0,0.5007850644923676,0.312983,0.5,0.099293,0.0,1,0.527614,0.6279357529999999,1,4498.28,0.4992149355076324,0,0.526674,2245.4,0.100322,3.74,0.0,0.0
0,0.0,4,0.0,0.5000024361504835,50.499508,0.5,1.0,0.0,2,66.496661,101.0,2,324.97,0.4999975638495165,0,99.999016,0.33,34.503339000000004,162.16,0.0,0.0
0,7.0,20,7.0,0.4767452057114265,79.87127,0.5,0.11958,0.0,5,300.0,727.7189890999998,5,288458.97,0.5232547942885736,0,299.99958,2994.35,0.12,25852.19,0.0,0.0
0,0.0,33,0.0,0.5001680943570007,1.041497,0.5454545454545454,1.009413,0.0,2,1.063122,15.63296467,1,76043.17,0.4998319056429993,0,1.326129,3971.25,0.052736,304.04,0.0,0.0
0,2.0,150,2.0,1.0,0.0,0.9933333333333332,0.0,0.0,4,7.2823,136.3461587,0,226767.27,0.0,0,0.0,1521.93,0.0,0.0,0.0,0.0
0,0.0,2,0.0,0.508363741168242,0.047101,0.5,0.047101,0.0,1,0.048703,0.04870341,1,2.65,0.4916362588317579,0,0.047101,0.0,0.048703,0.0,0.0,0.0
0,0.0,7,0.0,0.5015044274453574,0.185926,0.5714285714285714,0.001678,0.0,4,0.275,0.561145015,3,14663.1,0.4984955725546427,0,0.2966,1365.94,0.002119,3066.45,0.0,0.0
0,2.0,1051,2.0,0.5008034920403099,0.204205,0.4995242626070409,0.075035,0.0,8,3.865615,107.7575556,2,732307.45,0.4991965079596901,0,3.865075,1377.4,0.077555,17.44,0.0,0.0
0,6.0,6,9.0,0.5059979438606982,0.129944,0.3333333333333333,0.0,1.0,1,0.398559,0.532396819,4,223284.43,0.4940020561393018,1,0.508775,2308.98,0.133838,54666.62,0.0,0.0
0,0.0,3,0.0,0.500000227309103,518.566766,0.3333333333333333,2.0,0.0,1,1037.134475,1037.134475,2,2.55,0.499999772690897,0,1035.133532,0.0,1037.134475,1.27,0.0,0.0
0,0.0,4,0.0,0.5000038465642453,33.666149,0.25,4.765752,0.0,1,101.0,101.0,3,69.63,0.4999961534357546,0,52.757624,0.0,101.0,23.21,0.0,0.0
1,2.0,8,2.0,0.5001799346583288,13.265,0.875,13.265,0.0,7,5.0,13.27455077,1,70830.77,0.4998200653416712,1,13.265,5.92,0.5,0.0,0.0,0.0
0,0.0,3,0.0,0.5000025401119143,50.499487,0.3333333333333333,0.499454,0.0,1,101.0,101.0,2,329.23,0.4999974598880858,0,100.49952,0.0,101.0,164.62,0.0,0.0
0,0.0,5,0.0,0.5000036247787532,33.666179,0.4,3.5,0.0,2,76.39403399999998,101.0,3,321.5,0.4999963752212469,0,93.940193,0.97,24.605966,106.52,0.0,0.0
1,0.0,5,0.0,0.0,0.0,0.8,0.0,0.0,3,0.0,0.0,0,197762.18,0.0,0,0.0,49440.55,0.0,0.0,0.0,0.0
1,0.0,9,0.0,0.5000150529007185,14.299139000000002,0.7777777777777778,14.298278,0.0,7,19.99,28.6,2,645.43,0.4999849470992816,0,14.3,44.15,0.03,168.18,0.0,0.0
0,5.0,60,5.0,0.498321080470151,7.751511,0.3666666666666666,0.5,0.0,15,42.856488,292.5858827,13,463069.5,0.5016789195298489,0,40.0,11513.34,0.276263,5520.42,0.0,0.0
0,0.0,5,0.0,0.5000001767866692,666.999528,0.4,0.112211,0.0,2,1488.583736,2001.0,3,3.28,0.4999998232133307,0,1475.338491,0.0,512.416264,1.09,0.0,0.0
0,0.0,6,0.0,0.5006463153861598,1.507178,0.5,0.121956,0.0,3,3.3,4.53323943,1,304131.92,0.4993536846138401,0,3.294679,101264.76,0.125,112.54,0.0,0.0
0,0.0,4,0.0,0.5000038465642453,33.666149,0.25,8.973336999999997,0.0,1,101.0,101.0,3,59.38,0.4999961534357546,0,62.746304,0.0,101.0,19.79,0.0,0.0
1,3.0,12,4.0,0.5000120387594227,17.879319,0.9166666666666666,17.879319,0.0,10,4.99,17.88017977,1,205122.43,0.4999879612405772,1,17.879319,122.0,0.5,0.0,0.0,0.0
0,66.0,5358,37.0,0.5030668788032518,1.557115,0.0268756998880179,0.0,13.0,36,165.223152,8219.008183,3365,1045320.87,0.4969331211967481,1,90.158929,1619.3,0.001,155.76,0.0,4572.637546
0,0.0,6,0.0,0.5001364374538528,0.8539399999999999,0.5,0.286528,0.0,1,1.752163,2.56321775,3,7926.42,0.4998635625461472,0,1.7517,2638.45,0.287,3.69,0.0,0.0
0,0.0,2,0.0,0.5004072709895833,0.257604,0.5,0.257604,0.0,1,0.258024,0.2580236,1,13.88,0.4995927290104168,0,0.257604,0.0,0.258024,0.0,0.0,0.0
0,0.0,3,0.0,0.5001901000787569,0.580802,0.6666666666666666,0.580802,0.0,1,0.506261,0.58124381,1,1811.1,0.4998098999212432,0,0.580802,892.75,0.074982,0.0,0.0,0.0
1,2.0,11,2.0,0.5000207544240085,12.647381,0.9090909090909092,12.647381,0.0,10,9.9,12.64843081,1,5054.42,0.4999792455759915,1,12.647381,236.33,0.0038,0.0,0.0,0.0
0,0.0,10,0.0,0.5000017271213472,133.212531,0.5,0.9988,0.0,3,379.606538,666.0672544,1,342098.38,0.4999982728786529,0,379.605931,68412.28,1.0,7.4,0.0,0.0
0,5.0,509,4.0,0.4998485372678821,30.557553,0.7445972495088409,0.0,2.0,7,61.681975,3970.075884,5,965446.7,0.500151462732118,1,200.758411,1365.12,0.1209869999999999,3446.66,0.0,1147.592259
0,2.0,30,2.0,0.5000333091434764,3.335949,0.6,0.000559,0.0,7,12.430143,40.03671954,4,115249.55,0.4999666908565235,0,27.380531,3902.49,0.001,3750.4,0.0,0.0
0,10.0,11,12.0,0.5002824361905717,0.390133,0.6363636363636364,0.149415,0.0,4,0.462,1.56229663,3,323253.52,0.4997175638094284,0,0.55,41689.43,0.1,7856.87,0.0,0.0
1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,21,0.0,0.5001294946337569,0.85255,0.5238095238095238,0.1,0.0,7,2.0,8.52991717,2,32635.25,0.4998705053662431,0,2.0,2518.69,0.023896,492.96,0.0,0.0
0,0.0,3535,0.0,0.500000550332669,287.830638,0.9898161244695898,10.000069,0.0,3432,61.019333,10361.92579,1,30620.6,0.499999449667331,0,700.0000660000002,8.55,0.0,19.35,0.0,0.0
0,0.0,6,0.0,0.5000154313269698,22.160674,0.5,7.847716,0.0,3,39.999916,66.4861269,1,187244.28,0.4999845686730301,0,39.998639,62380.53,7.849275,34.23,0.0,0.0
0,0.0,21,0.0,0.5000338695862265,5.621492,0.5238095238095238,0.923126,0.0,8,20.799,56.22253457,1,561789.58,0.4999661304137733,0,20.797915,51068.75,0.022663,3.33,0.0,0.0
0,0.0,4,0.0,0.5000025401119143,50.499487,0.5,11.757881,0.0,2,83.129903,101.0,2,324.73,0.4999974598880858,0,89.241093,0.21,17.870097,162.16,0.0,0.0
0,0.0,632,0.0,0.5000317560126097,6.277373000000001,0.5712025316455697,0.489657,0.0,10,1000.007417,1701.3843,1,1129796.05,0.4999682439873903,0,1000.932379,3102.03,0.010035,36.77,0.0,0.0
0,710.0,9898,25.0,0.0,0.0,0.9998989694887856,0.0,763.0,905,0.0,0.0,0,658941.33,0.0,1,0.0,66.58,0.0,0.0,0.0,300000.0
0,0.0,2,0.0,0.5000310019221191,4.99938,0.5,4.99938,0.0,1,5.0,5.0,1,352.45,0.4999689980778808,0,4.99938,0.0,5.0,0.0,0.0,0.0
