,is_fraud,avg_time_between_sent_txns,avg_time_between_received_txns,first_and_last_txns_time_diff,num_sent_txns,num_received_txns,num_create_contracts_txns,num_unique_senders_to_acc,num_unique_recipients_from_acc,min_value_received,max_value_received,avg_value_received,min_value_sent,max_value_sent,avg_value_sent,total_transactions,total_ether_sent,total_ether_received,total_ERC20_txns,total_ERC20_sent_in_ether,total_ERC20_sent_contract_in_ether,ERC20_num_unique_recipients_from_acc,ERC20_num_unique_senders_to_acc,ERC20_num_unique_senders_contract_to_acc,ERC20_min_value_sent,ERC20_max_value_sent,ERC20_avg_value_sent,has_sent_ERC20,has_received_ERC20,has_created_contracts,total_ether_volume,num_sent_to_total_txns_ratio,num_received_to_total_txns_ratio,total_value_sent_ratio,total_value_received_ratio
2969,0,1.12,0.07,3.52,3,2,0,2,3,962.745994,1038.254006,1000.5,1.146731,1067.060409,666.999528,5,2000.998585,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4001.9985850000003,0.6,0.4,0.5000001767866692,0.49999982321333075
2970,0,1.47,0.51,6.9,4,2,0,2,4,555.565144,1445.434856,1000.5,0.001078,1577.669798,500.249528,6,2000.998113,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4001.998113,0.6666666666666666,0.3333333333333333,0.5000002357572326,0.49999976424276743
2971,0,0.0,28418.89,198932.2,0,7,1,4,0,0.0,36.5,7.123167,0.0,0.0,0.0,8,0.0,49.86216568,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,1,49.86216568,0.0,0.875,1.0,0.0
2972,0,164.07,0.0,328.15,2,1,0,1,2,101.0,101.0,101.0,0.3670000000000001,100.631974,50.499487,3,100.9989738,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,201.9989738,0.6666666666666666,0.3333333333333333,0.5000025401119143,0.49999745988808586
2973,0,35.4,4849.47,19539.48,4,4,0,1,4,0.099,13.382139000000002,5.7073550000000015,0.098528,13.381713,5.706817,8,22.82726683,22.82941954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,45.65668637,0.5,0.5,0.5000235749697487,0.49997642503025125
2974,0,0.0,0.0,1.0,1,1,0,1,1,1.146731,1.146731,1.146731,1.14626,1.14626,1.14626,2,1.146259554,1.14673119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.292990744,0.5,0.5,0.5001028429794656,0.49989715702053444
2975,0,30.63,464.38,990.03,2,2,0,2,2,0.098659,0.296833,0.197746,0.098239,0.296329,0.197284,4,0.39456782,0.39549182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.79005964,0.5,0.5,0.5005847659804519,0.49941523401954824
2976,0,164.23,0.82,330.08,2,2,0,2,2,3.045384,97.954616,50.5,0.616337,100.382637,50.499487,4,100.9989738,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,201.9989738,0.5,0.5,0.5000025401119143,0.49999745988808586
2977,0,45175.21,3038.49,141602.6,3,2,0,1,2,9.65,13.8,11.725,0.001074,13.798165,7.816219,5,23.44865821,23.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,46.89865821,0.6,0.4,0.5000143052067075,0.49998569479329247
2978,0,3763.26,14992.81,1077405.07,111,44,0,15,71,0.04,50.0,5.815802,0.0,16.0,2.723937,155,302.3570317,255.8953091,18.0,155.325553,0.0,4.0,11.0,13.0,0.644262,124.877043,38.831388,1,1,0,558.2523408,0.7161290322580646,0.2838709677419355,0.4583864507102484,0.5416135492897516
2979,0,1050.5,887.86,1393223.92,689,754,0,405,448,0.0,81.828804,1.6641669999999995,0.0,59.98,1.520558,1443,1047.664742,1254.782141,31.0,387.735957,0.0,1.0,19.0,23.0,0.7,387.035957,193.867978,1,1,0,2302.4468829999996,0.4774774774774775,0.5225225225225225,0.5449776714783826,0.45502232852161745
2980,0,1122.25,1282.61,1146326.33,130,780,0,4,33,0.200096,11.348662,0.372137,0.0,20.690801,2.22953,910,289.8389477,290.26716810000005,10.0,100.0,0.0,1.0,7.0,9.0,100.0,100.0,100.0,1,1,0,580.1061158,0.14285714285714285,0.8571428571428571,0.5003690879895393,0.49963091201046084
2981,0,2739.72,10168.41,303102.97,3,29,0,3,3,0.200081,6.915282,0.437161,0.0,11.426107,3.989862000000001,32,11.96958493,12.67767492,14.0,6.5200000000000015e-09,0.0,1.0,9.0,13.0,0.0,0.0,0.0,1,1,0,24.647259849999998,0.09375,0.90625,0.5143644769095904,0.48563552309040964
2982,0,0.0,0.0,22.87,1,1,0,1,1,0.160343,0.160343,0.160343,0.159761,0.159761,0.159761,2,0.159761498,0.16034303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.320104528,0.5,0.5,0.5009083470384399,0.4990916529615601
2983,0,0.0,6162.7,141742.03,0,23,1,6,0,0.0,18.183066,4.272191,0.0,0.0,0.0,24,0.0,98.26038342,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,1,1,98.26038342,0.0,0.9583333333333334,1.0,0.0
2984,0,0.0,9144.25,201173.6,0,22,1,2,0,0.0,1.410806,0.8954549999999999,0.0,0.0,0.0,23,0.0,19.70001994,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,1,1,19.70001994,0.0,0.9565217391304348,1.0,0.0
2985,0,164.02,0.0,328.03,2,1,0,1,2,101.0,101.0,101.0,0.358676,100.640298,50.499487,3,100.9989738,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,201.9989738,0.6666666666666666,0.3333333333333333,0.5000025401119143,0.49999745988808586
2986,0,0.0,26622.26,425956.23,0,16,1,3,0,0.0,1.82,0.209776,0.0,0.0,0.0,17,0.0,3.356423455,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,1,1,3.356423455,0.0,0.9411764705882353,1.0,0.0
2987,0,15942.89,15381.55,378138.72,16,8,0,2,6,0.0069999999999999,11.44895,4.8682919999999985,0.0,26.9,2.433125,24,38.9300069,38.94634,10.0,920.1040278,0.0,1.0,7.0,8.0,1.180452,918.923576,460.052014,1,1,0,77.8763469,0.6666666666666666,0.3333333333333333,0.5001048656020098,0.4998951343979901
2988,0,160.85,0.0,321.7,2,1,0,1,2,101.0,101.0,101.0,0.1,100.899016,50.499508,3,100.9990158,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,201.9990158,0.6666666666666666,0.3333333333333333,0.5000024361504835,0.49999756384951655
2989,0,0.0,0.0,9.03,1,1,0,1,1,2.4266970000000003,2.4266970000000003,2.4266970000000003,2.426129,2.426129,2.426129,2,2.426129113,2.42669718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.852826293,0.5,0.5,0.5000585295007179,0.4999414704992821
2990,0,80.38,4773.83,218439.35,45,45,0,3,2,0.001914,7.99,1.049793,0.0,7.986642999999999,1.069182,90,48.11317556,47.24068776,2.0,44.13992388,0.0,1.0,1.0,1.0,44.139924,44.139924,44.139924,1,1,0,95.35386332,0.5,0.5,0.4954250002589198,0.5045749997410802
2991,0,162.5,0.24,325.48,2,2,0,2,2,10.939972,90.060028,50.5,6.067009,94.931965,50.499487,4,100.9989738,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,201.9989738,0.5,0.5,0.5000025401119143,0.49999745988808586
2992,0,7285.93,10563.11,859710.0,89,20,0,9,47,0.02,17.43346,3.105292,0.0,32.0,0.864864,109,76.97287819,62.10584646,166.0,9947107.092,0.0,17.0,42.0,48.0,0.0,5000000.0,180856.4926,1,1,0,139.07872465,0.8165137614678899,0.1834862385321101,0.4465517397883329,0.5534482602116672
2993,0,2.29,0.51,7.88,3,2,0,2,3,555.510825,1445.489175,1000.5,60.16005500000001,1732.464131,666.999528,5,2000.998585,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4001.9985850000003,0.6,0.4,0.5000001767866692,0.49999982321333075
2994,0,0.0,0.0,2.87,1,1,0,1,1,0.1,0.1,0.1,0.099376,0.099376,0.099376,2,0.099376282,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.19937628200000002,0.5,0.5,0.5015641730143208,0.49843582698567923
2995,0,0.0,0.0,305.8,1,1,0,1,1,0.05,0.05,0.05,0.04938,0.04938,0.04938,2,0.04938,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.09938,0.5,0.5,0.5031193399074261,0.496880660092574
2996,0,60.23,40069.08,361103.55,8,9,0,7,1,0.010102,1.29,0.23674,0.10912,1.289726,0.263985,17,2.11187807,2.1306558680000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.242533938,0.47058823529411764,0.5294117647058824,0.502213040399254,0.497786959600746
2997,0,0.0,0.0,5.8,1,1,0,1,1,0.1,0.1,0.1,0.099528,0.099528,0.099528,2,0.099528364,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.199528364,0.5,0.5,0.5011818770788898,0.49881812292111005
2998,0,22117.88,1572.41,672137.4,22,118,0,7,11,0.45,535.612744,150.576766,0.0,16178.393,1131.199345,140,24886.38559,17768.05834,17.0,214354.191,0.0,3.0,3.0,4.0,1e-05,207236.0909,53588.54775,1,1,0,42654.44393,0.15714285714285714,0.8428571428571429,0.41655819893371654,0.5834418010662834
2999,0,1441.86,12062.56,943339.32,77,69,0,31,47,0.0067819999999999,1.99979,0.225705,0.0,0.6,0.122955,146,9.4675,15.5736161,107.0,865.2758323999999,0.0,11.0,39.0,44.0,0.0,217.0,36.05316,1,1,0,25.0411161,0.5273972602739726,0.4726027397260274,0.6219218040365222,0.3780781959634778
3000,0,101886.09,2839.59,314177.05,3,3,0,1,1,0.1,80.0,27.033333,0.099528,79.998929,27.032597,6,81.09778956,81.1,5.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0,1,0,162.19778956,0.5,0.5,0.5000068140262762,0.49999318597372383
3001,0,3149.31,27519.99,920078.93,30,30,0,10,2,0.39997,14.787272,6.329868,0.001652,14.786624,6.3279489999999985,60,189.8384577,189.896049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,379.7345067,0.5,0.5,0.500075831006906,0.499924168993094
3002,0,12208.09,25645.92,564120.9,21,12,0,12,15,0.02216,1.948091,0.372832,0.0,2.058616,0.21174,33,4.446545953,4.47397938,19.0,54.03236553,0.0,4.0,11.0,10.0,0.0,35.032366,10.806473,1,1,0,8.920525333,0.6363636363636364,0.36363636363636365,0.5015376575916731,0.4984623424083269
3003,0,0.0,0.0,276.62,1,1,0,1,1,0.255239,0.255239,0.255239,0.254619,0.254619,0.254619,2,0.25461878,0.25523878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5098575599999999,0.5,0.5,0.5006080129516959,0.4993919870483043
3004,0,658.14,2437.79,584627.13,66,222,0,3,45,0.016597,0.34728,0.248152,0.008923,4.5,0.7539680000000001,288,49.76188611,55.08978712,12.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0,1,0,104.85167322999999,0.22916666666666666,0.7708333333333334,0.5254068478159278,0.4745931521840723
3005,0,4.1,6085.99,73081.1,12,12,0,5,1,1.5,61.5214,18.367617000000006,1.499513,61.520653,18.365975,24,220.3917024,220.4114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,440.8031024,0.5,0.5,0.5000223428554527,0.4999776571445474
3006,0,164.02,0.06,328.15,2,2,0,2,2,39.426999,61.573001,50.5,0.535888,100.463085,50.499487,4,100.9989738,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,201.9989738,0.5,0.5,0.5000025401119143,0.49999745988808586
3007,0,4.39,0.03,13.23,3,2,0,2,3,929.495886,1071.504114,1000.5,0.05,1631.902927,666.999528,5,2000.998585,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4001.9985850000003,0.6,0.4,0.5000001767866692,0.49999982321333075
3008,0,2.63,21610.71,410650.88,18,19,0,5,1,0.075725,2.001464,0.670335,0.101716,2.001044,0.707156,37,12.72880704,12.73636704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,25.465174079999997,0.4864864864864865,0.5135135135135135,0.5001484380192386,0.49985156198076147
3009,0,4.89,3070.14,18450.17,6,6,0,3,6,0.065669,0.560094,0.290609,0.065197,0.559611,0.290154,12,1.740922983,1.7436544930000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.484577476,0.5,0.5,0.5003919427848589,0.49960805721514107
3010,0,17.38,10182.98,20400.7,2,2,0,2,2,0.012132,0.6,0.306066,0.011691,0.5995590000000001,0.305625,4,0.61125035,0.61213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.2233827000000002,0.5,0.5,0.5003604759164895,0.4996395240835104
3011,0,7.17,11967.99,83826.17,7,7,0,3,1,0.157679,8.0,5.06824,0.155921,7.99521,5.066455,14,35.46518237,35.47767939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,70.94286176,0.5,0.5,0.5000880780651497,0.49991192193485035
3012,0,6.71,0.03,20.18,3,2,0,2,3,510.172506,1490.827494,1000.5,2.826463,1395.186797,666.999528,5,2000.998585,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4001.9985850000003,0.6,0.4,0.5000001767866692,0.49999982321333075
3013,0,108.03,0.5,325.1,3,2,0,2,2,28.35965,72.64035,50.5,0.005734,99.991353,33.66617100000001,5,100.9985118,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,201.99851180000002,0.6,0.4,0.5000036836905053,0.4999963163094947
3014,0,82.42,32066.36,900000.88,26,28,0,12,3,0.002739,16.789620000000006,2.113932,0.002128,16.789139000000002,2.276186,54,59.18082647,59.19010013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,118.37092659999999,0.48148148148148145,0.5185185185185185,0.5000391720343262,0.4999608279656738
3015,0,0.0,2383.0,319321.53,0,134,1,2,0,0.0,0.742328,0.273318,0.0,0.0,0.0,135,0.0,36.62462254,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0,1,1,36.62462254,0.0,0.9925925925925926,1.0,0.0
3016,0,2899.12,3174.58,1134563.5,226,151,0,15,121,0.008456,128.0,13.956481,0.0,150.0,9.322676,377,2106.924684,2107.428665,229.0,232505.4552,0.0,74.0,63.0,50.0,0.0,94810.02255,2527.233209,1,1,0,4214.353349,0.5994694960212201,0.4005305039787798,0.500059793396313,0.499940206603687
3017,0,3.38,4822.9,43436.53,9,9,0,6,1,11.510157,500.0,138.753154,11.509855,499.999003,138.751096,18,1248.759864,1248.7783869999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2497.538251,0.5,0.5,0.5000037082515136,0.49999629174848625
3018,0,160.51,0.48,322.47,2,3,0,3,2,16.466480999999998,56.99895,33.666667,5.0,95.999016,50.499508,5,100.9990158,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,201.9990158,0.4,0.6,0.5000024361504835,0.49999756384951655
3019,0,6643.94,17943.66,593349.17,65,9,1,4,34,0.11785,2.0,0.614293,0.0,1.0006,0.237008,75,15.4055209,5.5286377,57.0,79123.6494,0.0,11.0,22.0,25.0,0.0,28000.0,3164.945976,1,1,1,20.9341586,0.8666666666666667,0.12,0.26409648487138143,0.7359035151286186
3020,0,0.0,12201.17,97609.33,0,8,1,3,0,0.0,62.791,26.66075,0.0,0.0,0.0,9,0.0,213.286,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,1,1,213.286,0.0,0.8888888888888888,1.0,0.0
3021,0,0.0,0.0,364.87,1,1,0,1,1,0.259262,0.259262,0.259262,0.258642,0.258642,0.258642,2,0.25864214,0.25926214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.51790428,0.5,0.5,0.500598566206095,0.49940143379390495
3022,0,22.29,0.0,66.87,3,1,0,1,3,101.0,101.0,101.0,2.0,67.444061,33.666149,4,100.998446,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,201.998446,0.75,0.25,0.5000038465642453,0.49999615343575465
3023,0,5.05,9865.18,118442.8,12,12,0,12,1,1.564537,14.788181,5.40137,1.56406,14.787733,5.400921,24,64.81105354,64.81643431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,129.62748785000002,0.5,0.5,0.5000207547414874,0.49997924525851245
3024,0,0.0,0.0,8.22,0,1,1,1,0,1.3716,1.3716,1.3716,0.0,0.0,0.0,2,0.0,1.3716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1.3716,0.0,0.5,1.0,0.0
3025,0,13.47,3226.94,712311.78,177,220,0,9,2,0.020893,30.01,1.7073169999999998,0.020473,39.644745,2.121669,397,375.535352,375.609692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,751.145044,0.44584382871536526,0.5541561712846348,0.5000494844508353,0.4999505155491647
3026,0,0.0,0.0,53.6,1,1,0,1,1,0.1,0.1,0.1,0.099496,0.099496,0.099496,2,0.099496,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.199496,0.5,0.5,0.5012631832217187,0.49873681677828124
3027,0,16132.01,8902.85,1072012.07,51,28,0,8,17,0.46551,3812.848,653.146887,0.0,2100.0,337.558039,79,17215.46,18288.11284,42.0,668.7849892999999,0.0,2.0,23.0,26.0,1.0,458.784989,55.732082,1,1,0,35503.57284,0.6455696202531646,0.35443037974683544,0.5151062661331862,0.4848937338668138
3028,0,4.09,11651.26,34966.05,3,3,0,1,1,50.0,75.0,58.333333,49.999241,74.999297,58.332611,6,174.99783359999995,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,349.9978335999999,0.5,0.5,0.5000030948762993,0.4999969051237007
3029,0,164.68,0.0,329.37,2,1,0,1,2,101.0,101.0,101.0,0.005,100.994016,50.499508,3,100.9990158,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,201.9990158,0.6666666666666666,0.3333333333333333,0.5000024361504835,0.49999756384951655
3030,0,23.73,0.0,71.18,3,2,0,2,3,8.703037,92.296963,50.5,4.332193,74.907741,33.666148,5,100.9984444,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,201.99844439999998,0.6,0.4,0.5000038505247024,0.4999961494752977
3031,0,0.0,0.0,20.95,1,1,0,1,1,11.0,11.0,11.0,10.99938,10.99938,10.99938,2,10.99938,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,21.999380000000002,0.5,0.5,0.5000140913062094,0.49998590869379045
3032,0,0.0,797.0,3188.0,0,4,1,2,0,0.000991,2.000111,0.835276,0.0,0.0,0.0,5,0.0,3.341102706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,3.341102706,0.0,0.8,1.0,0.0
3033,0,5230.72,7120.41,318226.72,20,30,0,6,14,0.06,40.390017,1.985737,0.0,26.0,2.977908,50,59.55816,59.57211652,8.0,602.28,0.0,3.0,5.0,5.0,0.0,599.09,200.76,1,1,0,119.13027652,0.4,0.6,0.5000585767128546,0.4999414232871454
3034,0,0.0,2469.61,291413.78,0,118,1,3,0,0.0,0.486689,0.204314,0.0,0.0,0.0,119,0.0,24.109097,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0,1,1,24.109097,0.0,0.9915966386554622,1.0,0.0
3035,0,4.03,19642.5,78586.13,4,4,0,1,4,0.99,38.99,15.449695000000002,0.98958,38.98958,15.449262,8,61.79704866,61.7987803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,123.59582896,0.5,0.5,0.5000070052525823,0.49999299474741754
3036,0,25.54,0.0,76.63,3,2,0,2,3,25.0408,75.9592,50.5,0.01007,56.280371,33.666159,5,100.998477,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,201.99847699999998,0.6,0.4,0.5000037698304033,0.49999623016959677
3037,0,12584.12,7560.42,332260.65,24,4,0,2,8,0.18,8.570948,3.031477,0.0,5.0,0.5040060000000001,28,12.09615462,12.12590948,16.0,2857.27144,0.0,2.0,6.0,6.0,0.0,990.0,408.181634,1,1,0,24.2220641,0.8571428571428571,0.14285714285714285,0.5006142098352386,0.49938579016476137
3038,0,16.97,8.65,169660.38,9993,7,0,5,1,0.02,5.0,2.002857,0.0,0.0,0.0,10000,0.0,14.02,10000.0,3233841.69,0.0,3267.0,1970.0,1.0,0.01,30000.0,436.415883,1,1,0,14.02,0.9993,0.0007,1.0,0.0
3039,0,161.06,0.0,322.12,2,1,0,1,2,101.0,101.0,101.0,6.0,94.999016,50.499508,3,100.9990158,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,201.9990158,0.6666666666666666,0.3333333333333333,0.5000024361504835,0.49999756384951655
3040,0,2.45,0.66,8.67,3,2,0,2,3,634.721979,1366.278021,1000.5,30.0,1252.679868,666.999528,5,2000.998585,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4001.9985850000003,0.6,0.4,0.5000001767866692,0.49999982321333075
3041,0,24.66,0.0,49.32,2,1,0,1,2,101.0,101.0,101.0,41.309559,59.689391,50.499475,3,100.99895,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,201.99894999999998,0.6666666666666666,0.3333333333333333,0.5000025990234108,0.49999740097658923
3042,0,12.89,20.6,168569.23,4858,5142,0,6,1,0.095006,8.0,0.136453,0.091649,8.132798,0.141071,10000,685.3220913,701.642526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1386.9646173,0.4858,0.5142,0.5058835079483753,0.49411649205162456
3043,0,7136.72,1297.21,570913.38,68,66,0,1,1,1.024747,24.869449,5.121103,0.999213,181.086135,7.647553,134,520.0336188,337.9928154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,858.0264342,0.5074626865671642,0.4925373134328358,0.39391888399701236,0.6060811160029875
3044,0,22.16,0.0,66.47,3,1,0,1,3,101.0,101.0,101.0,2.0,63.440953,33.666149,4,100.998446,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,201.998446,0.75,0.25,0.5000038465642453,0.49999615343575465
3045,0,26.23,2038.88,350143.3,57,171,0,3,1,0.016581,132.34028600000002,1.177893,0.6047520000000001,132.541946,3.5327040000000003,228,201.3641354,201.4196573,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,0,402.78379270000005,0.25,0.75,0.5000689227086669,0.49993107729133307
3046,0,2.18,0.0,8.72,4,2,0,2,4,641.742578,1359.257422,1000.5,0.001078,1607.558581,500.249528,6,2000.998113,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4001.998113,0.6666666666666666,0.3333333333333333,0.5000002357572326,0.49999976424276743
3047,0,23.79,0.0,71.38,3,1,0,1,3,101.0,101.0,101.0,0.185396,53.164995,33.666149,4,100.998446,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,201.998446,0.75,0.25,0.5000038465642453,0.49999615343575465
3048,0,80082.1,14116.14,725353.58,8,6,0,3,7,0.0,52.0,22.5104,0.0,82.82,26.72625,14,213.81,135.0624,19.0,23318.14,0.0,2.0,11.0,16.0,0.0,23119.14,7772.713333,1,1,0,348.87239999999997,0.5714285714285714,0.42857142857142855,0.38713982533442026,0.6128601746655798
3049,0,7.63,1039.33,505648.85,479,483,0,2,2,0.010019,1.009706,0.266841,0.052938,1.01594,0.268005,962,128.3741991,128.8844324,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,0,257.2586315,0.4979209979209979,0.502079002079002,0.5009916738206703,0.49900832617932983
3050,0,28977.81,10212.54,282885.17,8,5,0,4,7,0.036896,1.583223,0.8144359999999999,0.0,2.0,0.50831,13,4.0664822,4.072181,8.0,162.81,0.0,2.0,4.0,4.0,12.76,150.05,81.405,1,1,0,8.1386632,0.6153846153846154,0.38461538461538464,0.5003501066366771,0.4996498933633229
3051,0,156648.25,103823.58,1355183.82,6,4,0,1,5,0.2,2.0,0.925,0.004674,0.99958,0.6161979999999999,10,3.697190201,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,7.397190201000001,0.6,0.4,0.5001899233981857,0.49981007660181426
3052,0,161.98,0.63,325.23,2,2,0,2,2,32.277106,68.722894,50.5,0.016,100.983016,50.499508,4,100.9990158,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,201.9990158,0.5,0.5,0.5000024361504835,0.49999756384951655
3053,0,217.16,95146.07,286741.15,6,3,0,3,4,0.34335,30.0,10.231283,0.0013,29.399492,5.115166,9,30.69099859,30.69385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,61.384848590000004,0.6666666666666666,0.3333333333333333,0.5000232256824403,0.4999767743175596
3054,0,69.66,1601.46,26737.83,16,16,0,14,3,0.071298,5.455324,1.516531,0.070038,5.454484,1.515665,32,24.25063828,24.26449828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,48.51513656,0.5,0.5,0.5001428420177985,0.4998571579822015
3055,0,4.37,5238.78,31454.52,5,6,0,1,5,6.6856,42.0148,28.387295,6.685128,59.438369,34.064295,11,170.321475,170.3237689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,340.64524389999997,0.45454545454545453,0.5454545454545454,0.5000033669925548,0.49999663300744535
3056,0,2.66,0.0,7.98,3,2,0,2,3,512.363981,1488.636019,1000.5,25.3479,1494.2945949999996,666.999528,5,2000.998585,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4001.9985850000003,0.6,0.4,0.5000001767866692,0.49999982321333075
3057,0,23.33,0.33,70.65,3,2,0,2,3,16.705301000000002,84.294699,50.5,1.0,70.154762,33.666149,5,100.998446,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,201.998446,0.6,0.4,0.5000038465642453,0.49999615343575465
3058,0,163765.76,0.0,327531.52,2,1,0,1,2,0.002465,0.002465,0.002465,0.0,0.000475,0.000238,3,0.00047544,0.00246512,2.0,120.0,0.0,1.0,1.0,1.0,120.0,120.0,120.0,1,1,0,0.00294056,0.6666666666666666,0.3333333333333333,0.838316511140735,0.1616834888592649
3059,0,22.26,0.0,66.78,3,1,0,1,3,101.0,101.0,101.0,3.3760480000000004,82.23040999999998,33.666149,4,100.998446,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,201.998446,0.75,0.25,0.5000038465642453,0.49999615343575465
